sample_id,text,label,device_type,specialty,supervision_stage,event_time,source_unit,data_source
synthetic_v1_试验检测缺失_0186,二次设备专业直流系统专项复验缺少规定项目，未见补测安排,试验检测缺失,直流系统,二次设备,试验检测,2024-01-08,运检一班,synthetic_v1
synthetic_v1_验收把关不严_0067,二次设备专业防误闭锁装置工程验收未组织关键试验结果，关键见证点缺失,验收把关不严,防误闭锁装置,二次设备,联调联试,2024-09-23,输电运检室,synthetic_v1
synthetic_v1_记录台账不规范_0175,运行维护过程中配电自动化终端巡检台账未签字确认时间戳，台账完整性不足,记录台账不规范,配电自动化终端,配电,运行维护,2024-10-28,继保班,synthetic_v1
synthetic_v1_验收把关不严_0022,现场检查发现GIS设备检修验收资料未齐套即图纸一致性，未形成风险复核闭环,验收把关不严,GIS设备,一次设备,交接验收,2025-04-27,设备检修部,synthetic_v1
synthetic_v1_验收把关不严_0086,一次设备专业避雷器检修验收未覆盖关键试验结果，关键见证点缺失,验收把关不严,避雷器,一次设备,试验检测,2025-03-08,运维二班,synthetic_v1
synthetic_v1_标准执行不到位_0121,现场检查发现电能表作业流程未按抽检口径，仍按历史经验执行,标准执行不到位,电能表,营销,抽检监督,2025-04-19,检修中心,synthetic_v1
synthetic_v1_标准执行不到位_0131,电能表在计划管理环节管理模板简化处理抽检口径，仍按历史经验执行,标准执行不到位,电能表,营销,计划管理,2024-12-11,设备检修部,synthetic_v1
synthetic_v1_记录台账不规范_0140,二次设备专业直流系统原始记录未填写复验结论，无法支撑后续追溯,记录台账不规范,直流系统,二次设备,试验检测,2024-04-07,运维二班,synthetic_v1
synthetic_v1_记录台账不规范_0133,直流系统在试验检测环节操作记录缺少检查明细，无法支撑后续追溯,记录台账不规范,直流系统,二次设备,试验检测,2025-06-16,运维二班,synthetic_v1
synthetic_v1_标准执行不到位_0066,断路器双签要求执行频次低于实施步骤，仍按历史经验执行,标准执行不到位,断路器,一次设备,检修验收,2025-01-09,营销运维班,synthetic_v1
synthetic_v1_记录台账不规范_0034,一次设备专业避雷器操作记录仅保留结论复验结论，整改闭环信息缺失,记录台账不规范,避雷器,一次设备,试验检测,2024-11-07,基建项目部,synthetic_v1
synthetic_v1_试验检测缺失_0117,一次设备专业断路器功能校验未开展高风险回路，且原始记录无说明,试验检测缺失,断路器,一次设备,缺陷处理,2025-05-18,配电工程部,synthetic_v1
synthetic_v1_试验检测缺失_0025,现场检查发现电缆线路预防性试验缺少高风险回路，与现行标准要求不符,试验检测缺失,电缆线路,输电,检修验收,2024-09-10,运维二班,synthetic_v1
synthetic_v1_试验检测缺失_0194,功能验收过程中配电自动化终端预防性试验缺少规定项目，导致结果无法满足验收依据,试验检测缺失,配电自动化终端,配电,功能验收,2024-05-31,输电运检室,synthetic_v1
synthetic_v1_记录台账不规范_0090,现场检查发现电缆线路操作记录缺少责任人信息，台账完整性不足,记录台账不规范,电缆线路,输电,检修验收,2024-11-29,设备管理部,synthetic_v1
synthetic_v1_标准执行不到位_0124,主变压器最新标准条款执行频次低于巡检周期，相关班组未完成切换宣贯,标准执行不到位,主变压器,一次设备,试验检测,2024-08-10,继保班,synthetic_v1
synthetic_v1_试验检测缺失_0004,一次设备专业避雷器核容试验未开展规定项目，且原始记录无说明,试验检测缺失,避雷器,一次设备,试验检测,2024-10-11,基建项目部,synthetic_v1
synthetic_v1_试验检测缺失_0034,断路器在检修验收环节核容试验漏做全部间隔，导致结果无法满足验收依据,试验检测缺失,断路器,一次设备,检修验收,2025-02-03,运检一班,synthetic_v1
synthetic_v1_记录台账不规范_0177,继电保护装置验收问题清单未填写责任人信息，无法支撑后续追溯,记录台账不规范,继电保护装置,二次设备,定期检验,2024-09-18,检修中心,synthetic_v1
synthetic_v1_记录台账不规范_0112,现场检查发现继电保护装置检测报告未签字确认处理依据，不满足留痕管理要求,记录台账不规范,继电保护装置,二次设备,工程验收,2025-02-18,配电工程部,synthetic_v1
synthetic_v1_试验检测缺失_0159,GIS设备功能校验未开展高风险回路，未见补测安排,试验检测缺失,GIS设备,一次设备,设备检修,2025-01-02,输电运检室,synthetic_v1
synthetic_v1_记录台账不规范_0041,投运验收过程中开关柜验收问题清单未签字确认复验结论，台账完整性不足,记录台账不规范,开关柜,配电,投运验收,2024-11-21,输电运检室,synthetic_v1
synthetic_v1_记录台账不规范_0047,开关柜原始记录未签字确认复验结论，台账完整性不足,记录台账不规范,开关柜,配电,投运验收,2024-04-06,继保班,synthetic_v1
synthetic_v1_验收把关不严_0046,现场检查发现主变压器投运验收未完成复验即关键试验结果，仍出具通过意见,验收把关不严,主变压器,一次设备,大修验收,2025-02-20,检修中心,synthetic_v1
synthetic_v1_验收把关不严_0146,直流系统功能验收未组织关键试验结果，关键见证点缺失,验收把关不严,直流系统,二次设备,试验检测,2024-04-11,营销运维班,synthetic_v1
synthetic_v1_标准执行不到位_0008,现场检查发现接地网判定规则未按填报要求，仍按历史经验执行,标准执行不到位,接地网,土建,整改复验,2025-06-23,营销运维班,synthetic_v1
synthetic_v1_记录台账不规范_0096,营销专业电能表巡检台账漏填关键字段，整改闭环信息缺失,记录台账不规范,电能表,营销,轮换验收,2024-04-10,营销运维班,synthetic_v1
synthetic_v1_验收把关不严_0084,二次设备专业继电保护装置检修验收未完成复验即关键风险点，关键见证点缺失,验收把关不严,继电保护装置,二次设备,定期检验,2024-10-26,配电工程部,synthetic_v1
synthetic_v1_记录台账不规范_0098,现场检查发现配电自动化终端巡检台账时间不一致处理依据，扫描件质量较差,记录台账不规范,配电自动化终端,配电,运行维护,2024-02-27,输电运检室,synthetic_v1
synthetic_v1_标准执行不到位_0174,试验检测过程中GIS设备管理模板未按巡检周期，与标准要求存在偏差,标准执行不到位,GIS设备,一次设备,试验检测,2024-04-27,运检一班,synthetic_v1
synthetic_v1_标准执行不到位_0048,电缆线路最新标准条款抽检比例低于验收规则，与标准要求存在偏差,标准执行不到位,电缆线路,输电,隐患排查,2025-04-23,输电运检室,synthetic_v1
synthetic_v1_试验检测缺失_0174,配电自动化终端状态检测仅完成部分必要工况，导致结果无法满足验收依据,试验检测缺失,配电自动化终端,配电,到货验收,2024-03-02,设备管理部,synthetic_v1
synthetic_v1_标准执行不到位_0031,继电保护装置在定期检验环节双签要求未按巡检周期，导致执行口径不一致,标准执行不到位,继电保护装置,二次设备,定期检验,2024-07-23,运检一班,synthetic_v1
synthetic_v1_记录台账不规范_0044,电能表验收问题清单仅保留结论时间戳，不满足留痕管理要求,记录台账不规范,电能表,营销,计划管理,2024-06-10,运维二班,synthetic_v1
synthetic_v1_标准执行不到位_0101,现场检查发现配电自动化终端管理模板未落实验收规则，与标准要求存在偏差,标准执行不到位,配电自动化终端,配电,运行维护,2024-09-10,继保班,synthetic_v1
synthetic_v1_试验检测缺失_0168,防误闭锁装置专项复验未开展必要工况，未见补测安排,试验检测缺失,防误闭锁装置,二次设备,联调联试,2024-03-16,设备检修部,synthetic_v1
synthetic_v1_验收把关不严_0167,改造验收过程中防误闭锁装置投运验收未完成复验即必要见证资料，关键见证点缺失,验收把关不严,防误闭锁装置,二次设备,改造验收,2024-10-28,配电工程部,synthetic_v1
synthetic_v1_验收把关不严_0114,电能表工程验收未完成复验即关键试验结果，仍出具通过意见,验收把关不严,电能表,营销,轮换验收,2024-02-29,营销运维班,synthetic_v1
synthetic_v1_试验检测缺失_0104,电能表功能校验未覆盖关键项目，现场未提供替代依据,试验检测缺失,电能表,营销,轮换验收,2024-03-07,运维二班,synthetic_v1
synthetic_v1_验收把关不严_0021,二次设备专业继电保护装置联动验收未完成复验即必要见证资料，仍出具通过意见,验收把关不严,继电保护装置,二次设备,定期检验,2025-02-19,设备管理部,synthetic_v1
synthetic_v1_标准执行不到位_0092,改造验收过程中防误闭锁装置最新标准条款简化处理实施步骤，相关班组未完成切换宣贯,标准执行不到位,防误闭锁装置,二次设备,改造验收,2025-04-24,设备管理部,synthetic_v1
synthetic_v1_验收把关不严_0089,避雷器联动验收仅抽查关键风险点，验收把关流于形式,验收把关不严,避雷器,一次设备,试验检测,2024-06-04,运检一班,synthetic_v1
synthetic_v1_验收把关不严_0073,现场检查发现开关柜功能验收未组织全量回路，关键见证点缺失,验收把关不严,开关柜,配电,交接验收,2025-02-08,基建项目部,synthetic_v1
synthetic_v1_验收把关不严_0097,二次设备专业二次回路检修验收仅抽查必要见证资料，未形成风险复核闭环,验收把关不严,二次回路,二次设备,现场作业,2024-08-11,变电运维站,synthetic_v1
synthetic_v1_记录台账不规范_0005,接地网检测报告缺少时间戳，无法支撑后续追溯,记录台账不规范,接地网,土建,隐蔽验收,2024-03-25,试验班,synthetic_v1
synthetic_v1_记录台账不规范_0101,电缆线路在检修验收环节原始记录仅保留结论复验结论，扫描件质量较差,记录台账不规范,电缆线路,输电,检修验收,2024-05-06,变电运维站,synthetic_v1
synthetic_v1_标准执行不到位_0058,防误闭锁装置在改造验收环节周期要求仍沿用抽检口径，仍按历史经验执行,标准执行不到位,防误闭锁装置,二次设备,改造验收,2024-03-02,营销运维班,synthetic_v1
synthetic_v1_标准执行不到位_0036,营销专业电能表现行标准简化处理实施步骤，相关班组未完成切换宣贯,标准执行不到位,电能表,营销,计划管理,2024-10-27,设备管理部,synthetic_v1
synthetic_v1_试验检测缺失_0128,营销专业电能表功能校验缺少必要工况，且原始记录无说明,试验检测缺失,电能表,营销,抽检监督,2025-05-16,基建项目部,synthetic_v1
synthetic_v1_记录台账不规范_0030,技改验收过程中二次回路操作记录未填写时间戳，整改闭环信息缺失,记录台账不规范,二次回路,二次设备,技改验收,2024-07-02,检修中心,synthetic_v1
synthetic_v1_试验检测缺失_0165,配电专业开关柜预防性试验超周期仍未实施全部间隔，且原始记录无说明,试验检测缺失,开关柜,配电,交接验收,2024-04-26,设备管理部,synthetic_v1
synthetic_v1_标准执行不到位_0170,现场检查发现避雷器管理模板执行频次低于填报要求，导致执行口径不一致,标准执行不到位,避雷器,一次设备,试验检测,2025-02-04,输电运检室,synthetic_v1
synthetic_v1_记录台账不规范_0149,电能表在抽检监督环节检测报告未填写复验结论，不满足留痕管理要求,记录台账不规范,电能表,营销,抽检监督,2024-02-25,基建项目部,synthetic_v1
synthetic_v1_记录台账不规范_0171,异常处置过程中避雷器原始记录未签字确认检查明细，不满足留痕管理要求,记录台账不规范,避雷器,一次设备,异常处置,2025-01-02,运检一班,synthetic_v1
