sample_id,text,label,device_type,specialty,supervision_stage,event_time,source_unit,data_source
synthetic_v2_标准执行不到位_0058,架空线路预防性试验相关资料表面齐全，实际情况是：架空线路预防性试验虽已完成，但见证点要求仍沿用旧版要求。,标准执行不到位,架空线路,输电,缺陷管理,2025-07-12,基建项目部,synthetic_v2
synthetic_v2_记录台账不规范_0184,专项监督中发现，现场人员表示后续计划补测，但抽检监督形成的验收问题清单存在漏填漏签问题。,记录台账不规范,电能表,营销,,2025-05-22,配电工程部,synthetic_v2
synthetic_v2_标准执行不到位_0250,复核时发现，电能表预防性试验虽已完成，但填报模板仍沿用旧版要求。,标准执行不到位,电能表,营销,计划管理,2025-03-23,输电运检室,synthetic_v2
synthetic_v2_验收把关不严_0068,二次回路交接试验相关资料表面齐全，实际情况是：二次回路隐蔽验收未覆盖关键见证点仍予放行。,验收把关不严,,二次设备,技改验收,2024-05-26,运检一班,synthetic_v2
synthetic_v2_验收把关不严_0203,配电工程部反馈，开关柜联动验收未覆盖关键见证点仍予放行；同时报告中已写明整改计划但未说明完成时间。,验收把关不严,开关柜,配电,,2024-01-24,配电工程部,synthetic_v2
synthetic_v2_记录台账不规范_0120,现场抽查发现，检修验收形成的原始记录存在漏填漏签问题。,记录台账不规范,,一次设备,,2024-07-03,试验班,synthetic_v2
synthetic_v2_试验检测缺失_0126,运检一班反馈，试验检测后直流系统仍未补做功能校验；同时验收资料已提交但未说明复核依据。,试验检测缺失,直流系统,二次设备,试验检测,2024-05-07,运检一班,synthetic_v2
synthetic_v2_记录台账不规范_0040,运维二班反馈，架空线路交接试验已实施，但操作记录关键信息缺失；同时现场人员表示后续计划补测。,记录台账不规范,架空线路,输电,,2024-11-29,运维二班,synthetic_v2
synthetic_v2_记录台账不规范_0164,输电运检室反馈，防误闭锁装置操作记录仅保留结论，未附对应检查明细；同时报告中已写明整改计划但未说明完成时间。,记录台账不规范,防误闭锁装置,二次设备,改造验收,2024-05-22,输电运检室,synthetic_v2
synthetic_v2_记录台账不规范_0208,现场抽查发现，班组口头说明此前一直按旧版要求执行，但直流系统耐压试验已实施，但试验报告关键信息缺失。,记录台账不规范,直流系统,二次设备,运维监督,2025-06-17,营销运维班,synthetic_v2
synthetic_v2_记录台账不规范_0129,接地网局放检测相关资料表面齐全，实际情况是：现场检查形成的操作记录存在漏填漏签问题。,记录台账不规范,,土建,,2025-10-23,基建项目部,synthetic_v2
synthetic_v2_验收把关不严_0253,现场抽查发现，相关台账已补录但未形成有效闭环，但主变压器相关资料虽已提交，但验收把关流于形式。,验收把关不严,主变压器,,,2025-05-19,继保班,synthetic_v2
synthetic_v2_试验检测缺失_0226,营销运维班反馈，运行操作后继电保护装置仍未补做联调联试；同时班组口头说明此前一直按旧版要求执行。,试验检测缺失,继电保护装置,二次设备,运行操作,2024-02-27,营销运维班,synthetic_v2
synthetic_v2_标准执行不到位_0031,开关柜预防性试验相关资料表面齐全，实际情况是：到货验收环节已安排检查，但现场仍以经验替代标准条款。,标准执行不到位,开关柜,配电,,2024-01-10,设备检修部,synthetic_v2
synthetic_v2_记录台账不规范_0179,开关柜联调联试相关资料表面齐全，实际情况是：开关柜原始记录仅保留结论，未附对应检查明细。,记录台账不规范,开关柜,配电,投运验收,2024-02-16,基建项目部,synthetic_v2
synthetic_v2_记录台账不规范_0262,开关柜交接试验相关资料表面齐全，实际情况是：开关柜交接试验已实施，但原始记录关键信息缺失。,记录台账不规范,开关柜,,投运验收,2025-04-14,基建项目部,synthetic_v2
synthetic_v2_试验检测缺失_0138,配电专业配电自动化终端在功能验收环节中，配电自动化终端预防性试验记录已形成，但实测项目存在漏检漏试。,试验检测缺失,配电自动化终端,配电,功能验收,2025-11-28,检修中心,synthetic_v2
synthetic_v2_验收把关不严_0240,变电运维站反馈，接地网相关资料虽已提交，但验收把关流于形式；同时验收资料已提交但未说明复核依据。,验收把关不严,接地网,土建,整改复验,2024-11-10,变电运维站,synthetic_v2
synthetic_v2_试验检测缺失_0132,设备管理部反馈，GIS设备预防性试验记录已形成，但实测项目存在漏检漏试；同时现场人员表示后续计划补测。,试验检测缺失,GIS设备,,,2025-04-13,设备管理部,synthetic_v2
synthetic_v2_验收把关不严_0053,二次设备专业防误闭锁装置在联调联试环节中，防误闭锁装置功能验收仅抽查部分关键风险点便办理验收。,验收把关不严,防误闭锁装置,二次设备,联调联试,2025-02-02,设备管理部,synthetic_v2
synthetic_v2_记录台账不规范_0024,复核时发现，现场人员表示后续计划补测，但接地网联调联试已实施，但巡检台账关键信息缺失。,记录台账不规范,接地网,土建,现场检查,2025-10-15,运检一班,synthetic_v2
synthetic_v2_试验检测缺失_0179,复核时发现，报告中已写明整改计划但未说明完成时间，但架空线路耐压试验记录已形成，但实测项目存在漏检漏试。,试验检测缺失,架空线路,输电,竣工验收,2025-03-26,输电运检室,synthetic_v2
synthetic_v2_试验检测缺失_0195,输电运检室反馈，状态监测后主变压器仍未补做耐压试验；同时验收资料已提交但未说明复核依据。,试验检测缺失,主变压器,一次设备,状态监测,2025-06-29,输电运检室,synthetic_v2
synthetic_v2_试验检测缺失_0006,监督检查显示，接地网核容试验仅覆盖部分专项复验项，其余项目未见补测。,试验检测缺失,接地网,土建,整改复验,2024-08-12,设备管理部,synthetic_v2
synthetic_v2_验收把关不严_0294,复核时发现，班组口头说明此前一直按旧版要求执行，但直流系统相关资料虽已提交，但验收把关流于形式。,验收把关不严,直流系统,二次设备,运维监督,2025-08-20,输电运检室,synthetic_v2
synthetic_v2_标准执行不到位_0081,GIS设备预防性试验相关资料表面齐全，实际情况是：GIS设备预防性试验虽已完成，但填报模板仍沿用旧版要求。,标准执行不到位,GIS设备,一次设备,设备检修,2024-04-25,设备管理部,synthetic_v2
synthetic_v2_验收把关不严_0286,断路器耐压试验相关资料表面齐全，实际情况是：断路器投运验收未覆盖关键见证点仍予放行。,验收把关不严,断路器,一次设备,,2024-08-31,变电运维站,synthetic_v2
synthetic_v2_试验检测缺失_0221,班组自查反映，避雷器耐压试验虽已立项，但关键项目实际未实施。,试验检测缺失,避雷器,一次设备,在线监测,2025-02-14,继保班,synthetic_v2
synthetic_v2_标准执行不到位_0217,复核时发现，报告中已写明整改计划但未说明完成时间，但防误闭锁装置并非未做工作，而是执行口径与现行标准不一致。,标准执行不到位,防误闭锁装置,,运行维护,2025-05-02,配电工程部,synthetic_v2
synthetic_v2_验收把关不严_0214,二次回路局放检测相关资料表面齐全，实际情况是：二次回路隐蔽验收仅抽查部分全量回路便办理验收。,验收把关不严,二次回路,二次设备,技改验收,2024-08-17,变电运维站,synthetic_v2
synthetic_v2_试验检测缺失_0291,电缆线路联调联试相关资料表面齐全，实际情况是：电缆线路联调联试虽已立项，但关键项目实际未实施。,试验检测缺失,电缆线路,输电,试验检测,2024-06-20,运维二班,synthetic_v2
synthetic_v2_标准执行不到位_0254,班组自查反映，班组口头说明此前一直按旧版要求执行，但架空线路执行周期落实不到位，班组未完成新标准切换。,标准执行不到位,架空线路,输电,竣工验收,2024-03-26,设备检修部,synthetic_v2
synthetic_v2_标准执行不到位_0097,一次设备专业避雷器在在线监测环节中，避雷器功能校验虽已完成，但见证点要求仍沿用旧版要求。,标准执行不到位,,一次设备,在线监测,2024-10-10,试验班,synthetic_v2
synthetic_v2_验收把关不严_0256,监督检查显示，相关台账已补录但未形成有效闭环，但二次回路功能验收仅抽查部分关键试验结果便办理验收。,验收把关不严,二次回路,二次设备,,2025-05-03,继保班,synthetic_v2
synthetic_v2_验收把关不严_0113,监督检查显示，班组口头说明此前一直按旧版要求执行，但GIS设备联动验收时未核对图纸一致性即出具通过意见。,验收把关不严,,一次设备,设备检修,2025-04-07,试验班,synthetic_v2
synthetic_v2_标准执行不到位_0055,运维二班反馈，架空线路并非未做工作，而是执行口径与现行标准不一致；同时验收资料已提交但未说明复核依据。,标准执行不到位,架空线路,输电,,2024-01-14,运维二班,synthetic_v2
synthetic_v2_记录台账不规范_0253,试验班反馈，直流系统验收问题清单缺少检查明细，无法支撑后续追溯；同时现场人员表示后续计划补测。,记录台账不规范,直流系统,二次设备,日常巡检,2025-11-21,试验班,synthetic_v2
synthetic_v2_试验检测缺失_0272,现场抽查发现，报告中已写明整改计划但未说明完成时间，但电能表联调联试执行到一半即结束，关键工况未覆盖。,试验检测缺失,电能表,营销,轮换验收,2024-03-17,检修中心,synthetic_v2
synthetic_v2_试验检测缺失_0024,监督检查显示，主变压器耐压试验虽已立项，但关键项目实际未实施。,试验检测缺失,,一次设备,大修验收,2025-10-14,检修中心,synthetic_v2
synthetic_v2_记录台账不规范_0123,二次设备专业二次回路在现场作业环节中，现场作业形成的试验报告存在漏填漏签问题。,记录台账不规范,二次回路,,现场作业,2024-01-31,继保班,synthetic_v2
synthetic_v2_验收把关不严_0098,继电保护装置联调联试相关资料表面齐全，实际情况是：工程验收结束后未组织专项复验即完成验收签认。,验收把关不严,继电保护装置,二次设备,工程验收,2025-01-17,营销运维班,synthetic_v2
synthetic_v2_记录台账不规范_0094,输电专业架空线路在竣工验收环节中，架空线路试验报告仅保留结论，未附对应检查明细。,记录台账不规范,架空线路,输电,,2024-09-02,运检一班,synthetic_v2
synthetic_v2_标准执行不到位_0270,输电专业架空线路在竣工验收环节中，架空线路填报模板落实不到位，班组未完成新标准切换。,标准执行不到位,架空线路,输电,,2025-10-29,设备管理部,synthetic_v2
